RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
102001,0,United States,country,,0.20164801722927103,0.22402267112338323,0.2568796108372797,0.2777790602384607,0.29321565825302714,0.293102082489834,0.27113703968455277,0.24643995844379166,0.22469813263443628,0.20984178137562762,0.19550739013375557,0.18120216180626045,0.16902970297029704,0.18871107570467913,0.21248959397306535,0.23854566199579263,0.25539003399330296,0.2612638932448863,0.24871616184242182,0.23235827186512117,0.22154666826797975,0.21207485667719844,0.20561974789915966,0.19317065356685179,0.18040601802006007,0.20820157707240924,0.25018401641269794,0.27737098105322305,0.25415939949878863,0.2706023138524733,0.3015642643870065,0.3259248444144325,0.34259430934892676,0.35084871152028274,0.35696328203814315,0.3417234423172078,0.3325686379725399,0.359629262770624,0.42102392105383557,0.4912328856648041,0.5373653818621447,0.5641491021592145,0.5532374896793578,0.515692682688466,0.4757683448303071,0.45027598140756836,0.4386087437778576,0.4288144529889872,0.4187474153379589,0.46692246935275067,0.5369952327288627,0.5821747392069652,0.5879385357428017,0.5532016216065779,0.4689566054687919,0.37630532497561575,0.32147869966547127,0.29101875453230913,0.26738519546117456,0.23801322236248101,0.21369197654988814,0.2425798309970678,0.29520410946449677,0.3449583054474043,0.38359284313333064,0.404624643177479,0.3893479299708936,0.3665843874100618,0.33814276263003057,0.3173485169387172,0.293100073266629,0.2625129900248352,0.24176689878314694,0.26598856779152746,0.30279866478392553,0.3326746268919472,0.35054595355550033,0.35281204928329435,0.33287965877191916,0.30481336977612716,0.2868774365405742,0.2779449423815621,0.2694597166419962,0.2474558857524465
394913,1,"New York, NY",msa,NY,0.20861148197596796,0.19266441821247893,0.2066689822855158,0.22695707070707072,0.22773687960104488,0.25336876067565,0.25109544675176226,0.2491797900262467,0.2239292364990689,0.21235268441728503,0.19266939956595128,0.19390243902439025,0.18352730528200537,0.17400644468313642,0.18455575432319618,0.19769040417926864,0.21842496285289748,0.22338884866039102,0.22941375804811928,0.2195736108779587,0.19188799670578546,0.19972397476340695,0.19285882076579752,0.19861531804413673,0.18829841594276955,0.1836734693877551,0.20838935197633773,0.25600223338916805,0.24356995884773663,0.2366876765920452,0.2847145488029466,0.3459379615952733,0.3616514489876935,0.3856475380376183,0.39209726443769,0.3866003787878788,0.3723859914336105,0.35303643724696354,0.35222235533724694,0.4025332488917036,0.4526570663948006,0.4991823385118561,0.5122444633730835,0.5052793439261917,0.47084601339014,0.4513830172726175,0.4367573277000264,0.4321090417230257,0.41663477484373007,0.41060813900320076,0.44331376386170906,0.520016622800942,0.5477548111190307,0.5769307127258289,0.564987012987013,0.5238405662134475,0.4681247548058062,0.4205453948088928,0.40464620125637074,0.3690929176383945,0.32742507251047376,0.3133658536585366,0.3663716814159292,0.42117263843648206,0.47972535302500324,0.5362864208149661,0.5523879142300195,0.539910704562779,0.5308328884143086,0.5063623789764868,0.49946045938029904,0.4805572565829761,0.45046187284912154,0.41967143161937276,0.4650009186110601,0.5111459968602826,0.5390604723592006,0.5697998787143723,0.567098616296947,0.5508161044613711,0.5156601030791595,0.5069285618189157,0.5118005046756716,0.48714267066962536
753899,2,"Los Angeles, CA",msa,CA,0.3582995951417004,0.40149525156597293,0.44441379310344825,0.4575656058068118,0.4642632043363166,0.4491287924942123,0.4193425561619495,0.3961094224924012,0.3609945108169196,0.3311413122899313,0.3186628590626575,0.29866569182964725,0.2648960739030023,0.2892199824715162,0.3143951484200447,0.34469957376598376,0.3556694586823353,0.36420314326535913,0.34770078937476506,0.3521950006218132,0.34424829157175396,0.34379671150971597,0.3574360593621724,0.3471012316010814,0.32045499117474013,0.38681616083510534,0.45197558625120465,0.455895390070922,0.36854774003744317,0.357801356757697,0.41619754350051175,0.4528867783054236,0.49048601558917926,0.5058717253839206,0.5263496143958869,0.5189800392292604,0.50828125,0.5382301725502612,0.604314946619217,0.6573316551290119,0.6729545708226364,0.6957831325301205,0.6985728082412276,0.6666666666666666,0.6485785198555957,0.6454036008107786,0.6467058382297787,0.6445273631840795,0.6368881118881119,0.6957470010905126,0.7500312304809494,0.7559508574353724,0.7447232178414974,0.6892382103990327,0.5650386449597106,0.450974327250232,0.39520264681555006,0.3619359814886232,0.3428059968673081,0.30257611241217797,0.2803655660377358,0.3481283422459893,0.41731553578049685,0.483005733005733,0.540936170212766,0.5665041197242308,0.5821931390045608,0.5723060723060723,0.5329809725158562,0.5131244707874683,0.48568019093078757,0.4448602794411178,0.4084467120181406,0.4904749809499619,0.5266896691698802,0.5565760470242469,0.5676092544987147,0.5522157996146435,0.5228408895018101,0.4806366047745358,0.4583333333333333,0.44191176470588234,0.43526111350884766,0.4068637585280132
394463,3,"Chicago, IL",msa,IL,0.14435815440840566,0.15128024430350012,0.1788970907511941,0.202595176888236,0.21709056081728212,0.22247728359636537,0.20303668402970187,0.18882718065991505,0.17722430175640658,0.16466648060284678,0.14894613583138172,0.14632339322096685,0.13258145363408522,0.1414141414141414,0.1832293166906705,0.1895937277263008,0.20294257237778832,0.20351500420678695,0.19961740793878527,0.1804097441647131,0.17864868303855452,0.16857215447154472,0.150545671998804,0.14316892186817984,0.1365015166835187,0.14159639144930378,0.17396544797107272,0.18865211138710944,0.17650505346418632,0.19412761151891586,0.22760971452918619,0.24135891151863434,0.260427807486631,0.26844444444444443,0.26398582031682727,0.2636139937948005,0.25502611999366787,0.27086770042890135,0.33592794395641057,0.4175304417832344,0.48203338677732716,0.5052887908073967,0.48901237686284416,0.4401776384535005,0.39180524944900824,0.36457556715305145,0.3395154746725397,0.3426893716970053,0.3089336216935618,0.3760558207858979,0.47166019027200856,0.543371325734853,0.5722320247022497,0.5680532115556438,0.49904580152671757,0.39790575916230364,0.330144812010097,0.29938417811463763,0.28118739755964306,0.2499507583218436,0.2413303013075611,0.2806385169927909,0.36474576271186443,0.444022770398482,0.4941478732514987,0.5225938218023998,0.5038167938931297,0.4727838258164852,0.44256813241932785,0.4044647565477237,0.3605150214592275,0.3195940347970174,0.30851648351648353,0.34896621280887546,0.41355359489393656,0.4838607594936709,0.504811774695726,0.5196873190503764,0.4932253107975974,0.43834816868524734,0.3893507871926411,0.35812165775401067,0.3441349251468637,0.3012649207197577
394514,4,"Dallas, TX",msa,TX,0.23975680676711605,0.2745274527452745,0.3116152450090744,0.3417216244359597,0.3458603311735061,0.3262801523487093,0.3045920516781351,0.25575774808075064,0.23312659613279824,0.21674876847290642,0.20264496439471008,0.18502475247524752,0.17633543940264215,0.20190181335692173,0.2134029590948651,0.24361313868613138,0.24061048440610486,0.23650014438348252,0.23241875332978157,0.21361535229023673,0.19113433338951627,0.19713993871297242,0.1840945512820513,0.17453078407296965,0.16828322017458777,0.20371492025035332,0.22709891936824605,0.2502960915909988,0.22999429766204144,0.26092528514673846,0.2870390573859917,0.3141400323342868,0.3206706837830757,0.33176817815937754,0.35347576530612246,0.34735272184936616,0.3619740030843798,0.4580233793836344,0.540389527458493,0.6447295036252092,0.6956348150119777,0.7115499700777977,0.6880958200928868,0.6442249789232808,0.5793741289750411,0.549496644295302,0.5537483365370398,0.5598197638284649,0.5598175409496164,0.6296442687747036,0.7148159144893111,0.7538110842000285,0.7445339470655926,0.681411468178954,0.5510431154381085,0.3944429672959319,0.29220476116384003,0.252075063154096,0.22387407083515523,0.1885190976100067,0.16165644171779142,0.2093816631130064,0.27984509176629063,0.3466290151782563,0.3697983697983698,0.3591304347826087,0.3287421174908729,0.2774121046716969,0.23965273571572784,0.23020967051775781,0.20692974013474494,0.18277260796945835,0.16869133075648812,0.21685441941074524,0.25,0.27104,0.2723987351302515,0.23606613260610193,0.21010853717803338,0.17841751422168592,0.17318548387096774,0.16861561674839684,0.16408466070259656,0.15543500938869184
394692,5,"Houston, TX",msa,TX,0.12343619683069225,0.13716709875088381,0.1605307419173986,0.17366312489113395,0.1764096492526269,0.1783965300125927,0.15975353171024947,0.15304931426903998,0.14146620847651775,0.13077642656688493,0.13565728685426293,0.13187954309449637,0.12581547064305684,0.14414414414414414,0.13541858325666972,0.15921139827700465,0.16388101983002834,0.16366933655735227,0.15432439900525008,0.13489904052699414,0.14014122759369907,0.12694394213381555,0.14288651315789475,0.12186568472733648,0.11811894882434301,0.13505810129357598,0.14858657243816253,0.16828688701663427,0.15408225905463474,0.16301331853496115,0.18803418803418803,0.19342621398620316,0.18933443571723854,0.20310567541569327,0.2177276390008058,0.20582706766917294,0.215625,0.24013576580398813,0.2996747085931147,,,,0.47628256171084066,0.4267738552953513,0.378159757330637,0.35494169905608,0.346777729066199,0.34716679968076614,0.36351505909264203,0.3982453122312059,0.46982310093652446,0.5206284153005465,0.5358851674641149,0.5022710068130204,0.4229342827473669,0.3143238038809065,0.2242046793469113,0.19761194029850745,0.1721585482330468,0.16271909047844624,0.13954924359370177,0.162045281098957,0.19849919599785598,0.24000743632645474,0.25610692886772163,0.26193390452876375,,,0.17302536605485666,0.17365406643757159,0.15503672612801678,0.13602550478214664,0.1341611144760751,0.14480667172100076,0.1708185053380783,0.1949754232659749,0.20376280866789853,0.1922344880091359,0.17762055483150252,0.15322742811180373,0.1462882096069869,0.14865138917055365,0.146,0.13646895273401297
395209,6,"Washington, DC",msa,VA,0.21499013806706113,0.2843210802700675,0.2867724867724868,0.3641444539982803,0.3492019812878371,0.3322486727179311,0.2972265829408687,0.2772563176895307,0.24882512985406877,0.2658113887013279,0.24047728315741165,0.22249793217535152,0.2192493496841323,0.27081824764663287,0.30928118975488844,0.36031146767343086,0.35374149659863946,0.3334027488546439,0.3028919330289193,0.28700486448922863,0.2665929203539823,0.2809304703476483,0.27305825242718446,0.26425855513307983,0.23039215686274508,0.3133913043478261,0.3902123252200932,0.40982286634460546,0.330378726833199,0.36548433934868285,0.4138504155124654,0.426942404329339,0.46765422838927434,0.4929947460595447,0.48596491228070177,0.45475829775513016,0.4533199195171026,0.5115530303030303,0.5856675671832788,0.6265917173339451,0.6689752191321285,0.641146520837262,0.5889212827988338,0.5279427942794279,0.4867047713717694,0.4567681140965236,0.4408851151421588,0.4364110303196598,0.4419208306294614,0.5599674200773773,0.6519272727272727,0.6815619967793881,0.6661419229837733,0.5812125748502994,0.48118279569892475,0.37147239263803683,0.3492453492453492,0.3321813376702582,0.30352556619192156,0.2638680659670165,0.2541966426858513,0.3591891891891892,0.456626759084226,0.5244570732697382,0.5635800456472123,0.5508744038155803,0.5260149783208514,0.49279815632802,0.45652688936271024,0.4409937888198758,0.3847826086956522,0.336269744835966,0.3317570025463805,0.45987841945288754,0.5342124906693207,0.5758586849852797,0.5817340644276902,0.5439145645369177,0.48152913067450837,0.4364069952305246,0.405698139863433,0.4074074074074074,0.3889449772841999,0.3570564028080368
394974,7,"Philadelphia, PA",msa,PA,0.17105263157894737,0.18116520351157223,0.22200099552015928,0.20233644859813085,0.22633390705679862,0.2361438679245283,0.22219381232421376,0.2085095794973874,0.20268872802481902,0.18438252493980048,0.17612252001392273,0.1719032141567353,0.16182572614107885,0.14888788016341353,0.18733766233766233,0.20646221248630886,0.2446927374301676,0.2526167471819646,0.24467622772707517,0.2131292969616323,0.20601092896174864,0.2020172910662824,0.20398773006134968,0.19348148148148148,0.17164750957854405,0.1999160016799664,0.2441412043903886,0.27213752838144667,0.26066350710900477,0.2503101736972705,0.2949186991869919,0.3373399014778325,0.366945107398568,0.36951724137931036,0.38787688442211055,0.36606334841628957,0.35021186440677965,0.35635755258126195,0.42059305075495723,0.4650475877912701,0.5168313773934528,0.5510868301755202,0.5518897737327771,0.5131023903873194,0.47414756847400785,0.44369645042839656,0.4314634523257611,0.43344031789698917,0.4222903885480573,0.4265285996055227,0.4890645102003308,0.5646354350123283,0.5868244323632875,0.5934489402697495,0.5376274478070885,0.4805951833103237,0.41394927536231885,0.40563261874737283,0.3675194152581087,0.32176428054953,0.2857142857142857,0.3235101506221349,0.38946135831381734,0.4554670528602462,0.48384441243054127,0.5182520182520183,0.5231422505307856,0.503495145631068,0.4739020464474592,0.4513467604950255,0.4340521564694082,0.3656716417910448,0.3496932515337423,0.36806264896152535,0.42756566477118874,0.4769729229345059,0.5115802418528387,0.5201890880441206,0.49225176965754736,0.4544392523364486,0.4202762819011941,0.3977072310405644,0.39552420335684746,0.36408220457730034
394856,8,"Miami, FL",msa,FL,0.07415036045314109,0.07987967914438503,0.07599009900990099,0.08686288585786073,0.09014479215319944,0.0849600709849157,0.08418367346938775,0.08495444471804973,0.08496124031007751,0.07222373065435786,0.07699330493000608,0.07386716325263812,0.06582577847851794,0.07035003431708992,0.06513409961685823,0.0756166599272139,0.07843504305503557,0.0831191088260497,0.08071025020177562,0.08502373759171342,0.07696019300361882,0.08182032539495403,0.08282290279627164,0.07694063926940639,0.07046979865771812,0.07256687535571998,0.08559874185576274,0.08716785482825665,0.08178137651821862,0.08767709168671478,0.10222044408881777,0.1100196463654224,0.1307074270037233,0.13901508268217336,0.14288681204569054,0.1354726799653079,0.13113006396588486,0.13174825174825175,0.16117181612660136,0.1889147647880764,0.2305586535536855,0.26348228043143296,0.2878803614082459,0.274843126069595,0.26291315822546185,0.2576188016528926,0.2577106723448187,0.27864493004971674,0.2566725978647687,0.29904708520179374,0.35985871597756075,0.3944531776330564,0.4157706093189964,0.39106356198867215,0.33907138344914717,0.2545372050816697,0.20936238902340598,0.1782006920415225,0.15069033530571993,0.13153293180493492,0.10698689956331878,0.12192192192192192,0.1326340945300053,0.14820497084995396,0.15794520547945207,0.17637950450450451,0.18681318681318682,0.1764334228399937,0.18305327136217375,0.15772986917265525,0.1377284595300261,0.11854039232229488,0.09701492537313433,0.10776942355889724,0.10482007263123143,0.10425280567040757,0.10871779944695095,0.11103460148046135,0.10417750043335067,0.1015583019881784,0.09337088388214905,0.09010526315789473,0.07508878741755454,0.07888480657013183
394347,9,"Atlanta, GA",msa,GA,0.15313609467455622,0.19141578519121236,0.22348601291115894,0.25751745760296424,0.2707897006283109,0.2590897848132575,0.24105159219945693,0.21159308029950943,0.20239425379090184,0.1889336639801612,0.1722463139635733,0.1687416203792377,0.15974282888229477,0.17759617301176,0.18576615831517793,0.21041302300551595,0.22002085505735142,0.21787368934406243,0.20936311787072243,0.19579894973743436,0.18313609467455622,0.1758117113285127,0.16346801346801346,0.16204200521232562,0.15328151986183075,0.17099982551038212,0.20761143195616763,0.24053682037164487,0.2412227074235808,0.22108843537414966,0.25675675675675674,0.27561631031662576,0.30306332485773096,0.3157313029595972,0.317410071942446,0.3501252802320981,0.33604586646939155,0.3800658978583196,0.4603966419272418,0.5364761343547436,0.576918597880517,0.5894704178733968,0.5860349127182045,0.5597337770382695,0.5269779820953303,0.5070582304008067,0.5227331438904675,0.5121520706042091,0.47985004686035615,0.5391248802299585,0.600739371534196,0.6414630993925294,0.6547096144460712,0.6051560379918589,0.5138549892318737,0.369378260256591,0.29192643391521195,0.2578053679021362,0.2172211350293542,0.19910414333706608,0.1794871794871795,0.22282608695652173,0.2825234441602728,0.34604651162790695,0.3787247677026594,0.38384665792922673,0.3622302845140348,0.32946145723336856,0.2879013395704869,0.28742921857304643,0.2491139240506329,0.22120051085568326,0.21123165283982132,0.23729233820976942,0.291616526273566,0.3028258887876025,0.30721106354955546,0.2887419793894614,0.2646746817538897,0.21964980544747081,0.21118289151258632,0.19335476956055733,0.20237794080445232,0.18689833294200517
