Price,Close,High,Low,Open,Volume
1999-04-12,0.5422554612159729,0.5431070897836966,0.5379998123173977,0.5414046639615969,2233600
1999-04-13,0.540553092956543,0.5439579449633197,0.540553092956543,0.5439579449633197,1664000
1999-04-14,0.540553092956543,0.5422555189599313,0.5379998696081786,0.5414047216149553,2496000
1999-04-15,0.5362963080406189,0.5499165396541549,0.5311890329279046,0.537999564391155,3481600
1999-04-16,0.5362963080406189,0.5397019894287265,0.5362963080406189,0.537999564391155,1536000
1999-04-19,0.5362963080406189,0.537999564391155,0.5354455111783155,0.537999564391155,588800
1999-04-20,0.5362963080406189,0.537999564391155,0.5362963080406189,0.537147936215887,294400
1999-04-21,0.5303376317024231,0.536296537540427,0.5303376317024231,0.5345941117743288,1440000
1999-04-22,0.5201231241226196,0.5311893082592513,0.5184206982026298,0.5311893082592513,582400
1999-04-23,0.5167173147201538,0.5175689431287689,0.5158665176247312,0.5167173147201538,268800
1999-04-26,0.5099078416824341,0.5167175467565405,0.5099078416824341,0.5167175467565405,352000
1999-04-27,0.503948986530304,0.5107595236267288,0.503948986530304,0.5099078947470561,371200
1999-04-28,0.5022463202476501,0.5048003743533822,0.5022463202476501,0.5039487458803864,364800
1999-04-29,0.4775599241256714,0.48351882977790867,0.4750058698994855,0.48351882977790867,1120000
1999-04-30,0.46989870071411133,0.47670840513066376,0.46989870071411133,0.47670840513066376,544000
1999-05-03,0.4767081141471863,0.4784105392121611,0.47245163582826016,0.47245163582826016,1369600
1999-05-04,0.4801134467124939,0.4818158734881287,0.47330373960995453,0.4775602222059483,1862400
1999-05-05,0.49032869935035706,0.49118032815308593,0.48351899418283517,0.48351899418283517,326400
1999-05-06,0.5082054734230042,0.5107595287741095,0.490328748592588,0.490328748592588,1024000
1999-05-07,0.5073536038398743,0.5073536038398743,0.5065028066689083,0.5073536038398743,121600
1999-05-10,0.5192714333534241,0.5192714333534241,0.5073536220265634,0.5073536220265634,230400
1999-05-11,0.5243797302246094,0.5243797302246094,0.514164340943591,0.5175691935993988,812800
1999-05-12,0.5337432622909546,0.5337432622909546,0.525230302980618,0.525230302980618,1382400
1999-05-13,0.5286352038383484,0.5328916838933615,0.527784406615336,0.5328916838933615,748800
1999-05-14,0.5158663392066956,0.5243792950957772,0.5141639142914602,0.5243792950957772,467200
1999-05-17,0.49798983335494995,0.5124616979951854,0.4920309280693523,0.5124616979951854,876800
1999-05-18,0.49969232082366943,0.5005439493898597,0.4996923208236694,0.4996923208236694,160000
1999-05-19,0.5082054734230042,0.5090562709975989,0.5005441386833488,0.5005441386833488,544000
1999-05-20,0.5116103291511536,0.5133127556233289,0.5048006232624519,0.5048006232624519,851200
1999-05-21,0.5133125185966492,0.5133125185966492,0.5099076672245192,0.5124617214102574,428800
1999-05-24,0.5090560913085938,0.5124617743458005,0.5090560913085938,0.511610145758157,889600
1999-05-25,0.5073536038398743,0.5073536038398743,0.5039487525294781,0.5056511781846762,1011200
1999-05-26,0.5124621987342834,0.5124621987342834,0.5090565128767051,0.510759771462522,313600
1999-05-27,0.5082054734230042,0.5116103263487042,0.5039489916090488,0.5107595287741095,403200
1999-05-28,0.5124621987342834,0.5124621987342834,0.5090565128767051,0.5090565128767051,320000
1999-06-01,0.5175689458847046,0.5175689458847046,0.5133124664453493,0.5133124664453493,774400
1999-06-02,0.5175689458847046,0.5175689458847046,0.5150148919584521,0.5175689458847046,1612800
1999-06-03,0.5167173147201538,0.5175689431287689,0.5158665176247312,0.5167173147201538,211200
1999-06-04,0.5167173147201538,0.5167173147201538,0.5150148892161162,0.5167173147201538,256000
1999-06-07,0.5133125185966492,0.5133125185966492,0.503948761666651,0.503948761666651,512000
1999-06-08,0.5167173147201538,0.5167173147201538,0.5141640921206935,0.5141640921206935,243200
1999-06-09,0.5167173147201538,0.5167173147201538,0.5124616666166558,0.5158665176247312,563200
1999-06-10,0.5158663392066956,0.5175687641219309,0.5141639142914602,0.5158663392066956,640000
1999-06-11,0.5150147676467896,0.5175688209565575,0.5124615456500178,0.5141639707521977,2144000
1999-06-14,0.5175689458847046,0.5175689458847046,0.5107592438322938,0.5158665203716019,2579200
1999-06-15,0.5175689458847046,0.5201229998109571,0.5167173174715548,0.5201229998109571,979200
1999-06-16,0.5167173147201538,0.5192713686328065,0.5124616666166558,0.5175689431287689,684800
1999-06-17,0.5192714333534241,0.5192714333534241,0.5167173791224408,0.5167173791224408,281600
1999-06-18,0.520973801612854,0.520973801612854,0.5192713760843863,0.520973801612854,1094400
1999-06-21,0.5218254327774048,0.5218254327774048,0.520123007239986,0.520123007239986,224000
1999-06-22,0.5260820388793945,0.5260820388793945,0.5201231324078113,0.5201231324078113,1843200
1999-06-23,0.5260820388793945,0.5269328361962442,0.5260820388793945,0.5269328361962442,44800
1999-06-24,0.5337432622909546,0.5362964850334643,0.525230302980618,0.5269327285800376,1523200
1999-06-25,0.5431072115898132,0.5431072115898132,0.5371483042193484,0.5371483042193484,307200
1999-06-28,0.5448097586631775,0.5448097586631775,0.5397024789183547,0.5431073320815699,1414400
1999-06-29,0.5431072115898132,0.5431072115898132,0.5431072115898132,0.5431072115898132,288000
1999-06-30,0.5414046049118042,0.5431070305482241,0.5397021792753843,0.5426816579459727,825600
1999-07-01,0.5422554612159729,0.5431070897836966,0.537148183749674,0.5414046639615969,281600
1999-07-02,0.5414046049118042,0.5431070305482241,0.5362964966892875,0.5431070305482241,576000
1999-07-06,0.5379998683929443,0.5414047203920302,0.5379998683929443,0.5397022943924873,179200
1999-07-07,0.5362963080406189,0.537999564391155,0.5354455111783155,0.5362963080406189,409600
1999-07-08,0.5371483564376831,0.5379999852791972,0.536296727596169,0.536296727596169,812800
1999-07-09,0.5371483564376831,0.5379999852791972,0.5354459300682698,0.5371483564376831,928000
1999-07-12,0.5431072115898132,0.5431072115898132,0.5371483042193484,0.5371483042193484,544000
1999-07-13,0.5414046049118042,0.5414046049118042,0.5397021792753843,0.5397021792753843,582400
1999-07-14,0.5397021770477295,0.5414046026771225,0.5379997514183364,0.5414046026771225,1856000
1999-07-15,0.5941834449768066,0.5958858715303132,0.5448097496702966,0.5448097496702966,26009600
1999-07-16,0.6248284578323364,0.6299357348139873,0.5975879846369936,0.5975879846369936,18188800
1999-07-19,0.6154643893241882,0.6214232917747025,0.612910336470297,0.6180176108652315,2732800
1999-07-20,0.6129107475280762,0.6188696539750204,0.6078034697078692,0.6188696539750204,3148800
1999-07-21,0.6035469174385071,0.6163155261275235,0.6026952889130296,0.6095058231769298,4659200
1999-07-22,0.5848185420036316,0.5873725961370755,0.582265319183452,0.5856701704858677,1657600
1999-07-23,0.5839677453041077,0.585670170956684,0.5797112655160341,0.5831161168211869,345600
1999-07-26,0.5754547715187073,0.5822653052741108,0.5711982918357357,0.5814136768122187,934400
1999-07-27,0.582265317440033,0.5856701687322539,0.5771572091884398,0.5788604661478121,2348800
1999-07-28,0.5916293263435364,0.5916293263435364,0.5831163631709096,0.5831163631709096,7891200
1999-07-29,0.5865219831466675,0.5916292617040693,0.5856703543970044,0.5916292617040693,2368000
1999-07-30,0.5873726010322571,0.5873726010322571,0.5865218038561948,0.5865218038561948,486400
1999-08-02,0.5873726010322571,0.589075026697653,0.5856701753668612,0.5873726010322571,448000
1999-08-03,0.5797115564346313,0.5873728913725712,0.5780091299277206,0.5873728913725712,556800
1999-08-04,0.5831161737442017,0.5839678023102572,0.5780088962879069,0.5780088962879069,838400
1999-08-05,0.5839677453041077,0.5839677453041077,0.5763064142108812,0.5822653196515313,1964800
1999-08-06,0.5839677453041077,0.5839677453041077,0.5839677453041077,0.5839677453041077,57600
1999-08-09,0.582265317440033,0.5831161146064573,0.5805628917939225,0.5814136889603468,390400
1999-08-10,0.5720500349998474,0.5814137933919732,0.5703476090479528,0.5814137933919732,659200
1999-08-11,0.5737524032592773,0.5737524032592773,0.5720499774785666,0.5720499774785666,492800
1999-08-12,0.5746039748191833,0.5746039748191833,0.572901549207313,0.572901549207313,1152000
1999-08-13,0.5788604617118835,0.5788604617118835,0.5746039819725948,0.5746039819725948,1881600
1999-08-16,0.5788604617118835,0.5788604617118835,0.5780088332387237,0.5788604617118835,2886400
1999-08-17,0.5771570205688477,0.5788602769715819,0.5754545954791035,0.5788602769715819,627200
1999-08-18,0.5805630683898926,0.5805630683898926,0.5780090134872022,0.5780090134872022,2393600
1999-08-19,0.5797115564346313,0.5822656118518387,0.578860758838017,0.5805631853449279,940800
1999-08-20,0.5882244110107422,0.5890752084493073,0.5797114487439252,0.5797114487439252,3091200
1999-08-23,0.5797115564346313,0.5882245202828678,0.5720502214966915,0.5882245202828678,3763200
1999-08-24,0.5771570205688477,0.5831159240394471,0.5771570205688477,0.5814134989497031,1632000
1999-08-25,0.5890750885009766,0.5899267170796595,0.5771572762795663,0.5788605334369321,7097600
1999-08-26,0.6052495837211609,0.6061012125851022,0.5890752858153722,0.5890752858153722,6080000
1999-08-27,0.6410027146339417,0.6520688964981569,0.6052492837158581,0.6052492837158581,3692800
1999-08-30,0.6410027146339417,0.6452583629033303,0.6384486606217286,0.640151086192129,1414400
1999-08-31,0.637596845626831,0.6444073772289789,0.6307871453376649,0.6410025270843959,1171200
1999-09-01,0.6350438594818115,0.6444076165128921,0.634192230972945,0.6384487108906971,684800
1999-09-02,0.629085123538971,0.6341924020298549,0.6239770137345724,0.6341924020298549,844800
1999-09-03,0.6452584266662598,0.6478124809308585,0.6299357637052813,0.6299357637052813,1292800
1999-09-07,0.6444076299667358,0.6469616842333684,0.636746298480146,0.6444076299667358,1088000
1999-09-08,0.6631349325180054,0.6742019432614594,0.6427049988531647,0.6427049988531647,3571200
1999-09-09,0.6622844934463501,0.6648377169634552,0.6503666793215557,0.6614328647316542,1484800
1999-09-10,0.6801603436470032,0.6844168243452239,0.6656893068491843,0.6656893068491843,1100800
1999-09-13,0.7074006199836731,0.7167652073636968,0.6835658312626445,0.6835658312626445,1772800
1999-09-14,0.7193183898925781,0.7354926784872666,0.7082522089136641,0.7099546343478695,4166400
1999-09-15,0.704847514629364,0.7218726040667536,0.704847514629364,0.7184677524419443,1190400
1999-09-16,0.7363443374633789,0.7388975600642196,0.7022933334246387,0.7031449618337142,1856000
1999-09-17,0.7491129040718079,0.7712460970709055,0.7320878186257357,0.7363442978155408,6560000
1999-09-20,0.7525181770324707,0.7542206034007596,0.749113324295893,0.7542206034007596,838400
1999-09-21,0.7465588450431824,0.7593282825227634,0.7457080479990956,0.7508153242030426,3526400
1999-09-22,0.7337906360626221,0.7457084516358443,0.7320882097398178,0.7457084516358443,806400
1999-09-23,0.7167652249336243,0.7337903119554644,0.7167652249336243,0.7337903119554644,608000
1999-09-24,0.6946320533752441,0.7167652491713371,0.6937804249044026,0.7167652491713371,1043200
1999-09-27,0.6801603436470032,0.6886733050434445,0.6716482135640046,0.6886733050434445,1049600
1999-09-28,0.6605821251869202,0.677607219150543,0.6605821251869202,0.677607219150543,934400
1999-09-29,0.6716480255126953,0.6742020794792197,0.6571761614533371,0.6622842693863858,1395200
1999-09-30,0.6750530004501343,0.6801602780070475,0.6707965201626921,0.6742022031806634,1382400
1999-10-01,0.7005908489227295,0.7014424772600891,0.6724987521735823,0.6742020088483016,3616000
1999-10-04,0.6954836845397949,0.7116571437291461,0.6912272047956081,0.7031450155540288,812800
1999-10-05,0.6963344216346741,0.7133595078295765,0.6886730912813087,0.6980368471228459,1171200
1999-10-06,0.6988885402679443,0.709103925456504,0.694632060496606,0.696334486142489,652800
1999-10-07,0.6929295659065247,0.6980368423360165,0.6878222894770327,0.6980368423360165,307200
1999-10-08,0.6861193180084229,0.695483908993169,0.6852685205729616,0.6912274278752889,723200
1999-10-11,0.6818637847900391,0.6878226931112283,0.6759048764688498,0.6878226931112283,1036800
1999-10-12,0.6912273168563843,0.6946321686784209,0.6776070782548467,0.6946321686784209,3084800
1999-10-13,0.6656892895698547,0.6895249158104337,0.6656892895698547,0.6895249158104337,934400
1999-10-14,0.6563253998756409,0.687822352353023,0.6554737714029527,0.6810118185112827,2624000
1999-10-15,0.6384488940238953,0.639299691463515,0.6231262269754535,0.6367464678311271,2848000
1999-10-18,0.6452584266662598,0.6486641094568271,0.6375970951857706,0.6384487237117391,1056000
1999-10-19,0.6614325642585754,0.6639866179289259,0.6431304786635301,0.6444074795201705,1088000
1999-10-20,0.6759045720100403,0.6776069977187189,0.6622843350273188,0.6648375579336906,2611200
1999-10-21,0.677606999874115,0.6810118513023027,0.6750529456463267,0.6759045741600211,512000
1999-10-22,0.6912273168563843,0.6912273168563843,0.6784578755536602,0.6784578755536602,940800
1999-10-25,0.6988885402679443,0.7014425943933997,0.694632060496606,0.694632060496606,665600
1999-10-26,0.708252489566803,0.7099549156756141,0.6988887303115977,0.6988887303115977,1337600
1999-10-27,0.7354927062988281,0.7405999827945683,0.711657086692328,0.711657086692328,2035200
1999-10-28,0.7857174277305603,0.7899739085400898,0.7371953753915472,0.7371953753915472,3174400
1999-10-29,0.8044456839561462,0.8172142935939531,0.7891221885520624,0.7891221885520624,2464000
1999-11-01,0.8104045391082764,0.8206190936499905,0.7967843017393417,0.8155118163791334,1868800
1999-11-02,0.8206192851066589,0.8274298210367337,0.8035941922517369,0.8104047281818118,1939200
1999-11-03,0.8138093948364258,0.8342393353389647,0.8104045433048893,0.8223215236652669,1280000
1999-11-04,0.8316861391067505,0.8648855208907327,0.8206191243031918,0.8206191243031918,3200000
1999-11-05,0.8384958505630493,0.8444547566497187,0.8308345186392394,0.8308345186392394,1331200
1999-11-08,0.8521157503128052,0.8580746540339943,0.8308341888265659,0.8359414643105743,1696000
1999-11-09,0.8674387335777283,0.8674387335777283,0.8521160700629635,0.8521160700629635,1145600
1999-11-10,0.8751002550125122,0.8785059386643462,0.8614800143457279,0.8614800143457279,1427200
1999-11-11,0.8759517073631287,0.8776541330884895,0.871695175435995,0.8751000268867166,678400
1999-11-12,0.8716952800750732,0.876802557864238,0.8665880022859085,0.876802557864238,1760000
1999-11-15,0.9261763691902161,0.9432014622660678,0.871695406296674,0.871695406296674,5158400
1999-11-16,0.9227710366249084,0.92617588720548,0.9210686113346226,0.9253242069467251,358400
1999-11-17,0.9227710366249084,0.9227710366249084,0.9219193563661534,0.9219193563661534,921600
1999-11-18,0.9261763691902161,0.9466071459320547,0.9057464237618982,0.9193666644852837,11065600
1999-11-19,0.9057459235191345,0.9261758576640159,0.9057459235191345,0.9261758576640159,934400
1999-11-22,0.9227710366249084,0.9295807377860517,0.9023402705153023,0.9023402705153023,1164800
1999-11-23,0.9244738817214966,0.9321352666204522,0.9125560679644935,0.9210690295947717,1836800
1999-11-24,0.9074488878250122,0.9244739816116784,0.9074488878250122,0.9244739816116784,1164800
1999-11-26,0.900637686252594,0.907448217524692,0.8946787311748023,0.907448217524692,403200
1999-11-29,0.9193666577339172,0.9227715100613799,0.8972334549783806,0.9006383073058433,1862400
1999-11-30,0.9304325580596924,0.9329865600789327,0.9193663243939352,0.9193663243939352,1248000
1999-12-01,0.9261763691902161,0.9287304760684212,0.9227715168377499,0.9287304760684212,1088000
1999-12-02,0.9287304282188416,0.932986857139792,0.9261763214722278,0.9261763214722278,870400
1999-12-03,0.9312832951545715,0.9372421482151557,0.9261760185593801,0.9287301244706542,947200
1999-12-06,0.9363914132118225,0.9397962643121861,0.9329865621114589,0.9329865621114589,793600
1999-12-07,0.9474577307701111,0.9568215407656665,0.9397964505763244,0.9397964505763244,3955200
1999-12-08,0.9483093023300171,0.9738473503354039,0.9474576218703341,0.9534165794057807,176480000
1999-12-09,0.8648854494094849,0.9474576151477667,0.8648854494094849,0.9474576151477667,30963200
1999-12-10,0.8989356756210327,0.9176631904539742,0.8716952006022135,0.9057462100323997,44640000
1999-12-13,0.8887206315994263,0.9057465585219745,0.8699931095609966,0.8989360214902263,8480000
1999-12-14,0.8853156566619873,0.8904229352463098,0.8836132304672132,0.8887205090515355,28761600
1999-12-15,0.8853156566619873,0.9040431761180326,0.8785059518828907,0.8853156566619873,18361600
1999-12-16,0.8785058856010437,0.8870180159326879,0.8733977760885901,0.8870180159326879,3846400
1999-12-17,0.8912746906280518,0.904894932640871,0.8887205835080484,0.8921262674964527,8524800
1999-12-20,0.8870177268981934,0.8989355367925471,0.8759515973733094,0.8878694072676632,5580800
1999-12-21,0.8895716667175293,0.905745901071049,0.8853151361194639,0.9023402193704242,4345600
1999-12-22,0.8870177268981934,0.8938282602577653,0.8844636210171296,0.8904225779213812,1548800
1999-12-23,0.8989356756210327,0.902340527170054,0.882761331836112,0.8904227154351549,7808000
1999-12-27,0.8938286304473877,0.9023407615307565,0.888720520483826,0.9023407615307565,5728000
1999-12-28,0.9065969586372375,0.9065969586372375,0.8938284015819097,0.895530827362676,2720000
1999-12-29,0.9057459235191345,0.9142580496990594,0.9014894967297077,0.9065966685235299,1913600
1999-12-30,0.900637686252594,0.9117038123856354,0.9006376862525939,0.9091506425144811,1580800
1999-12-31,0.9065969586372375,0.9108534907028999,0.8963815726393123,0.9040429562665073,2092800
2000-01-03,0.9159607291221619,0.9227712632691462,0.9074486005800467,0.9185148352985233,8403200
2000-01-04,0.8844636082649231,0.911704078684065,0.8819104376480167,0.910853333554207,6726400
2000-01-05,0.8648854494094849,0.881058857067542,0.8453063071213859,0.881058857067542,7289600
2000-01-06,0.8410497307777405,0.861479667905346,0.8384956768943461,0.861479667905346,3123200
2000-01-07,0.8495619893074036,0.8495619893074036,0.82572719753247,0.8444547120656274,7244800
2000-01-10,0.8895716667175293,0.8921256682076726,0.8512649696175435,0.8512649696175435,3052800
2000-01-11,0.9108536243438721,0.9142584764049665,0.8895721039489484,0.8921261066944034,4966400
2000-01-12,1.0368402004241943,1.062378242868833,0.9227710533970378,0.9227710533970378,52172800
2000-01-13,1.0232206583023071,1.0598248537811372,1.0078979887390633,1.0402457543377264,11059200
2000-01-14,1.0445019006729126,1.0623786727054507,1.021517954524472,1.021517954524472,4608000
2000-01-18,1.0725934505462646,1.103238763938538,1.0674853441055745,1.073444195454008,10246400
2000-01-19,1.062378168106079,1.089618633954953,1.0436506595773702,1.06918870022482,7673600
2000-01-20,1.0564196109771729,1.101536857394748,1.0555688656689797,1.0794036587971418,6252800
2000-01-21,1.0155588388442993,1.0623785084346706,1.0147080935846422,1.0564195507071712,4723200
2000-01-24,1.007897973060608,1.0521635545895864,0.9942777301814104,1.0189641086573362,6003200
2000-01-25,0.9798051118850708,1.0078972585658186,0.9687389841330811,1.0078972585658186,3251200
2000-01-26,0.9942774772644043,1.001938758020926,0.9534167590206617,0.9798055572296918,5376000
2000-01-27,0.9798051118850708,1.013856214515391,0.9764002614073709,0.997681875819656,4403200
2000-01-28,0.9338374733924866,0.9883184259427382,0.9312834709133528,0.9798054653642503,2208000
2000-01-31,0.9244738817214966,0.9466070831721403,0.9100019612556254,0.9338375887696315,5376000
2000-02-01,0.918514609336853,0.9287299923876203,0.9108532279199814,0.9244734615499753,3251200
2000-02-02,0.9380938410758972,0.960227035909284,0.9185147521877663,0.9185147521877663,2841600
2000-02-03,0.9423505663871765,0.9491601660910671,0.938944779350583,0.9466069948480739,2899200
2000-02-04,0.9559706449508667,0.9559706449508667,0.944903579496465,0.9466068364293216,1849600
2000-02-07,0.9406481981277466,0.9542684375119425,0.9363916654918256,0.9466070528583322,1625600
2000-02-08,0.9500119686126709,0.9738475969625143,0.9500119686126709,0.9500119686126709,4128000
2000-02-09,0.9219191670417786,0.9508620536591322,0.9193659972442781,0.9508620536591322,2329600
2000-02-10,0.908299446105957,0.9261762169451938,0.9031922723309661,0.9244737910488058,1862400
2000-02-11,0.9023407101631165,0.9176633765544456,0.892126153444559,0.9091512459556478,2752000
2000-02-14,1.1160074472427368,1.11685912747814,0.8980837150518802,0.9023402457744992,48448000
2000-02-15,1.0232206583023071,1.11345508052326,1.002790709322537,1.11345508052326,16332800
2000-02-16,1.062378168106079,1.0674854437103511,1.024071574748492,1.024071574748492,9843200
2000-02-17,1.0325841903686523,1.053865816545718,1.023220482679124,1.050460964185768,4057600
2000-02-18,0.990020751953125,1.0351379940621126,0.9789546213248749,1.0342863136077245,4262400
2000-02-22,0.9712935090065002,0.9806572155628596,0.9423506048224686,0.9764006830141791,6035200
2000-02-23,0.9874675273895264,0.9908723785671935,0.9329865832939176,0.978102887724014,5817600
2000-02-24,1.0070457458496094,1.0181128106697435,0.9891699141686685,0.9908723396907081,4979200
2000-02-25,1.0070457458496094,1.043650856126739,1.0002361476756012,1.0078974262243048,7321600
2000-02-28,1.0215179920196533,1.0215179920196533,0.9951291928825473,1.0113026042710893,7859200
2000-02-29,1.0887672901153564,1.1066440591799696,1.021517784930734,1.021517784930734,8032000
2000-03-01,1.164530634880066,1.164530634880066,1.0836599611965387,1.0896189185716352,8390400
2000-03-02,1.1202640533447266,1.1611247558799123,1.1083462445244907,1.1611247558799123,7404800
2000-03-03,1.1177107095718384,1.15091002523269,1.1168590294112177,1.1304792614772083,2937600
2000-03-06,1.123669981956482,1.1423974963189902,1.1117521705209572,1.1185618734479406,7251200
2000-03-07,1.070039987564087,1.1321823317788153,1.0623787065750845,1.1236702014573032,3078400
2000-03-08,1.0368402004241943,1.063229923143068,0.9993843494178507,1.0555685415839178,5856000
2000-03-09,1.0470560789108276,1.0521633572902014,1.0249228766398821,1.0334358385856681,2489600
2000-03-10,1.1730432510375977,1.1985813089783255,1.138993061325699,1.1543157298274143,25632000
2000-03-13,1.1338845491409302,1.1611250237828343,1.121966737570933,1.1406950834580627,6028800
2000-03-14,1.0998345613479614,1.1645309076186547,1.093875706491431,1.1423977064089958,5139200
2000-03-15,1.1730432510375977,1.224970112482266,1.133884950949389,1.1713408246833634,24646400
